text,rating,date,lang
"Equipped Skills do not show up in fights. I've been playing this game since the start and it seems absolutely horrendous to see the game having bugs like this. At first I thought it was a problem with my game, but after a few updates the same problem continues. Even though my characters are on the highest level with some of the best stats, I still can't use the equipped skills of the MC in all of the fight modes, leading me to be stuck at levels I would have otherwise easily beaten before.",2,2025-07-06 21:46:27,en
tgis game is amazing sooooooooooooo amazing,4,2025-07-06 20:40:58,en
𝒐𝒏𝒆 𝒐𝒇 𝒃𝒆𝒔𝒕 𝒈𝒂𝒎𝒆𝒔 𝑰 𝒆𝒗𝒆𝒓 𝒔𝒆𝒆𝒏,5,2025-07-06 20:16:28,en
Three different games and still sucks focus on one game this game doesn't have anything right now,1,2025-07-06 19:25:27,en
this is very nice game,5,2025-07-06 19:00:02,en
"Solo living Arise game I like it. I love it this anime series I waiting S3 ... I went play solo living Arise game.but... I can't play this game because, my device is weak 😞",2,2025-07-06 17:53:03,en
"i really liked everything about it from weapons to hunters anything they are really fantastic, I've never played such a wonderful game, I've got many SSR and other great weapons from draws and many other wonderful different hunter characters. By improving their armors it became very easy to clear any story. I firstly plated on simple mode, then semi and then auto mode it was really amazing. sometimes you will learn even from game even you win or not",5,2025-07-06 17:37:17,en
great game all and all just wish I could play it on a ps5,5,2025-07-06 17:37:08,en
disgusting!,1,2025-07-06 17:28:45,en
This game is not playable. There are many problems with this game. It is not good to use.,1,2025-07-06 17:21:14,en
"trash, getting stuck in loading screen",1,2025-07-06 17:17:53,en
can you fix the second skill of yoh sohyun its useless,1,2025-07-06 16:24:33,en
The all time best game,5,2025-07-06 16:23:12,en
this game is just for computer?,2,2025-07-06 16:02:30,en
i love the graficis but when i try to play it always say requreid storege,2,2025-07-06 15:51:32,en
it requires very much data,1,2025-07-06 14:52:55,en
VIP VIP VIP VIP SOLO LEVELING I AM ANIME LOVER AND ANIME FAN I LIKE SOLO LEVELING MOBILE GAME 🎮,5,2025-07-06 13:54:57,en
This is the bestest game I ever played,5,2025-07-06 13:22:28,en
"can't even get the game to load there's always a new update or ""insufficient space""",1,2025-07-06 13:04:21,en
Good game. But it becomes borong after some time,2,2025-07-06 12:35:51,en
best no problem no glitch puore makhn,5,2025-07-06 11:27:18,en
Finally! Thank you for removing the Gold cost for unequipping Artifacts! This makes the game much more flexible and enjoyable. Please keep this change permanent—it improves the overall experience so much! Huge respect to the devs for listening to the players. 🙌🔥,5,2025-07-06 08:32:29,en
daaaaaamn 🗿✨,5,2025-07-06 07:42:23,en
it sounds and looks like the anime but everything needs a level and you need to wait 56 hours for 1 level a next one is 1 dag,4,2025-07-06 03:24:30,en
best game ever.,5,2025-07-06 02:00:36,en
"i recently download this game , tried yo log in but all in vain ,the download table reached to 100%still stucked at that page",2,2025-07-06 01:11:06,en
besttttttt,5,2025-07-06 00:44:54,en
"since I downloaded this game it has not gotten pass the opening screen, i have tried reinstalling it but the same problem always.",1,2025-07-06 00:31:11,en
"This game is low key trash after 2 hours of installation and 17 gb of storage drained and even up to 2gb of data gone the game didn't even work This is super annoying ,work on your game I rest my case 😌",1,2025-07-05 23:57:02,en
Very bad experience 😕😕,1,2025-07-05 23:25:00,en
this game is becoming annoying after updating the game it stucks on download table my internet is also fast,1,2025-07-05 23:23:08,en
This is not work in update what's the problem I don't no😤😡,3,2025-07-05 23:10:08,en
The ultimate grind.,5,2025-07-05 23:03:27,en
"The developers don't understand their audience. Here is some free advice. We just want to gather resources, level heroes, do dailies in a few minutes and play everything on auto. If you force people to play the game themselves it's already bad for a mobile game. The characters are the draw, the thing people keep playing/spending for, not the gameplay. Don't force me to manually hit a stupid statue.",3,2025-07-05 22:56:39,en
"Stupidity at its finest. ""You have already completed the tutorial, would you like to skip it?"" Yes. ""Proceeds to force tutorial anyway"" okay. Uninstalled.",2,2025-07-05 22:46:22,en
It got stuck on loading screen. I can't even judge the game itself,1,2025-07-05 22:17:35,en
"Takes a long time to load and after that it freezes, I even downloaded it with another phone and still it doesn't play",1,2025-07-05 22:10:29,en
I don't like the collaboration 😕,5,2025-07-05 21:50:01,en
"The character design pretty good and on point, the storyline is okay but slowed down significantly near mid to end game and wall gated into your team build (let's be real, pay gated), events are good for free to play player. But, sadly, above all that good things I said, the game system are in a such mess. Constant crash, bug everywhere, and the micro transaction kinda predatory if you want to play the game a little bit longer in daily basis (every content has a battle pass). it's netmarble..",2,2025-07-05 21:27:30,en
this game is very brilliant and crash the Internet and its my inspiration 👏 👍 👌 🙌,5,2025-07-05 18:02:50,en
I hated it because it was not function in my phone,5,2025-07-05 17:41:02,en
"I'm giving a 1 star out of spite. The ad about this game is one of the most annoying I've ever experienced. No idea about the actual game tho, so don't bother thinking about my review",1,2025-07-05 17:32:19,en
ye game bekaar he 10 din se mb mang hi Raha he start ho hi nahin Raha is game ke andar 6gb laga di fir bhi chalu nahin ho raha bekar he 😡😡😡😡😡😡👎👎👎👎👎👎,1,2025-07-05 17:11:50,en
The problem is the new update.I don't really like it but it's still good,5,2025-07-05 16:59:48,en
game is not working 😭,1,2025-07-05 16:23:41,en
"I love the weton as much as I love this game however I was introduced to it on Google Play games beta on my laptop . I o purchased items with my play points from the play store and cannot redeem them in my game on my laptop, even though my accounts are connected, when purchased it stated it would be in My game account yet it is not. I have contacted developers and Google yet no response or assistance don't let that deter you from a great game",4,2025-07-05 15:41:40,en
awesome to play injoy to watch the story,4,2025-07-05 13:59:13,en
nice experience,4,2025-07-05 12:15:07,en
please collab with king of fighters or one piece,5,2025-07-05 11:34:45,en
only I level up solo leveling arise is amazing,5,2025-07-05 10:12:40,en
my concern is memory capacity,3,2025-07-05 08:51:08,en
its a fun game but I am stuck on update it keeps failing over and over again,3,2025-07-05 08:31:46,en
I'm not going to even rate it. As a solo leveling fan. I'm highly disappointed ☹️😔 in this game. I can't even move pass the signing up phase. I tried with my personal Google account NO 🙂‍↔️ entry. I tried as a guest No 🙂‍↔️🙂‍↔️ entry. I'm so mad right now it's NOT funny. That star is there because it's needed to post about my DISAPPOINTMENT 😔😥. Failed to login in contact customer service... SERIOUSLY 😡👎🏼 I have never written a bad review about anything in my life netmarble GET IT RIGHT!,1,2025-07-05 08:18:35,en
this game stays stuck at download table 100%. nothing after that,1,2025-07-05 07:47:58,en
It's a great game but constantly closing app in the middle of playing.,2,2025-07-05 06:10:29,en
"I can't tell you if the game is good or not. despite having 20gigs of free space on my phone after I download it, the game opens and then tells me I don't have enough storage. Everywhere I've read says 16 to 18 should be enough. I really wanted to try the game as I'm a huge fan of the series. Guess my only option is to uninstall and wait till I get a new phone.",1,2025-07-05 03:42:03,en
story is fantastic,5,2025-07-05 03:24:01,en
very big size i downloaded 11gb and ask me to download 41gb files. 52gb android game. very disappointed 😞. this reason uninstall game.🤬.,1,2025-07-05 02:59:54,en
اللعبة أصبحت سيئة جدا مليئة النساء و الأطوار أصبحت مملة جدا لا يوجد PvP و co-op 😡😡,1,2025-07-05 02:54:49,en
not worth downloading it keeps crashing on the loading screen,1,2025-07-05 02:23:57,en
one of the best game I played good 😊😊😊😊😊,5,2025-07-05 01:58:32,en
this game start service is very very very bad yes or no,1,2025-07-05 01:29:17,en
graphighs is very good but the fights are bad,1,2025-07-05 00:30:30,en
Amazing game....specially different characters and their fighting style 🤩🤩🤩,5,2025-07-04 22:36:00,en
it is a good game and graphics but the problem is that the game is play automatically without any reason and I don't touch any screen but a player in my way when I click on one person please play automatically,1,2025-07-04 21:59:43,en
