text,label
love the game best game i've seen in my life and this game deserves five stars the only thin is why the collaboratin cz its not really that good and i preffer the old one,positif
we don't like login screen plssss fixxx,negatif
"I love the graphics and what they did to the game. It shows the same in the ads, so that's a great start because other video games are fake. I love how detailed and accurate the characters and weapons are, especially the shadows. Overall, the game is great, and I like it better than most other games they made, like Marvel Future Fight.",positif
"The game is very good and I liked it a lot but there is one problem, I have downloaded it since yesterday but till now the update has come twice, till now it is fine but the file also gets downloaded again and again",negatif
he is game best for solo leveling wow nice 🎮,positif
this game not open 😭😭,negatif
I love this game it is amazing I have installed this game it has super performance,positif
is it possible to play in phone I don't get it ??,positif
the game isn't opening it stuck on download table 100% it annoying actually,negatif
"This is a unique gaming experience with so much to offer. There's a wide plethora of abilities, weapons, and character development.",positif
"To the honorable developers, I walk the path of shadows and offer this humble request. Sung Jinwoo’s form in the loading screen deserves to be as majestic as his Arise Overdrive appearance. His shadow form already holds the might of a true Monarch — but with a bit more refinement, it could become legendary. Please consider updating it to show his full power and presence. A better entrance will leave all who see it in awe, just as a cultivator reveals their true form upon ascension.",positif
Thank u for ur hard work making this game🔥,positif
first the very good but after every update the game become very worst seriously bro Im very disappointed bro like character spin weapon spin not guaranteed this is mein problem every guaranteed spin the give unusual character and weapons i request to please change the option because of new player 🙏🤡,negatif
Amazing Graphics and too many events.,positif
I used to love this game but recently after the new update it keeps getting stuck in loading at 100% I would like this to be resolved,netral
because I love solo leveling,positif
nice game 🎮💙💙💙💙💙,positif
I enjoyed the game but it was making my phone overheat and I don't know why as I have a Samsung galaxy s23 f and I have no problem with other games,netral
this game is very good like it provides really top quality but the major problem is they should fix the lags like sudden frame drop and make game little bit more stable. sla deserves 5 star,positif
kinda fun,positif
game ma problems or issue matra cha na khala,negatif
leg problem,negatif
its a masterpiece,positif
wow wow super super game in the world i can't stop play this game,positif
A lot of improvement with the bugs. The only problem rn is the app size and overheating,netral
I rate 1 star only because of its loading issue and crash problem game will crash many time like every in half an hour it's very frustrating 😞😞😞😞 I really want to play and promote the game but....,positif
"Game is trash, loads when you do anything. And the customer support is worse. Spent money on a hunter pass upgrade only for my account somehow get deleted and over 2 weeks later still have not had account recovered or had my money refunded for purchase",positif
